id x y z vx vy vz fx fy fz c_apE 
7 7.35422 4.28512 1.01899 0.60886 -0.0622572 0.378213 0.0434699 -0.395552 0.267362 -5.26232 
8 2.93044 11.979 1.24481 -1.29606 1.39183 1.22474 0.86703 -0.0645179 -0.257251 -5.04849 
9 7.45819 4.32521 5.88733 -0.0757408 -1.25419 -0.924072 -0.0939149 -0.860141 0.298954 -5.14327 
10 2.82211 11.9465 5.8976 -3.78176 1.29522 -1.32645 1.25052 -0.32877 0.0758095 -5.09538 
11 7.37762 4.22857 10.4998 0.626899 2.3685 3.8672 -0.0631819 -0.241546 0.349285 -5.02555 
12 2.94156 11.8357 10.5138 -0.626485 4.0377 0.341499 0.502327 0.64652 0.00457715 -5.01028 
13 5.83082 6.90985 1.18687 3.00058 -1.02636 -0.217412 0.0870169 -0.638603 0.0871226 -5.13754 
14 1.60801 14.4382 1.25094 0.721556 -0.985192 -3.39302 -0.19478 0.462875 0.0447784 -5.05685 
15 5.8741 6.7539 5.85442 -0.428343 -1.39629 0.738947 -0.244246 0.101834 0.00485379 -5.19819 
16 1.60229 14.488 5.88387 0.868899 -2.3187 -0.997389 -0.936307 -0.970693 0.125129 -5.01152 
17 5.87367 6.69878 10.717 0.290496 0.935259 -0.711157 0.223525 0.694769 -0.428881 -5.12463 
18 1.62516 14.3898 10.5376 0.845795 -1.32079 1.39218 -0.684937 1.12602 -0.0200032 -5.1278 
19 2.96209 1.67581 1.00602 -2.10889 -3.12015 0.858055 -0.537569 -0.087206 -0.197029 -5.20029 
20 7.39967 9.37211 1.1467 -0.0270212 0.978331 0.724632 0.0552969 0.283216 -0.275982 -5.21765 
21 2.81775 1.63162 5.99388 -0.420446 3.14305 1.22519 1.51008 0.24611 0.256821 -5.07041 
22 7.34316 9.2839 5.99894 -0.773744 -2.44115 -1.09779 0.216249 0.532407 -0.0549449 -5.19399 
23 2.9403 1.81339 10.6432 -1.51273 1.18385 1.30239 0.206363 -0.640526 -0.138839 -5.07299 
24 7.36669 9.34838 10.5841 -1.40441 1.23627 -1.38987 -0.237872 0.23699 -0.265478 -5.07855 
25 1.55035 4.21471 1.2127 0.295417 0.0924218 0.249882 -1.03898 -0.433 0.33392 -5.0754 
26 5.95917 11.9329 1.13193 -0.273397 -3.07954 -1.18286 -0.611808 -0.917453 0.324846 -4.97771 
27 1.59381 4.21799 5.80826 -2.46615 -1.56126 -0.934905 -1.10251 0.811038 0.214442 -5.14315 
28 5.93271 11.978 5.85272 1.20545 -1.10066 1.3623 -0.355543 -0.512737 0.259272 -5.17905 
29 1.42099 4.26889 10.5847 -1.10335 0.545559 0.35087 -0.109949 -0.110679 -0.123153 -5.18073 
30 5.92442 12.0148 10.5404 1.22921 0.806079 -1.93569 0.286243 -0.453542 -0.314883 -5.13548 
31 8.83784 6.75148 1.21394 -1.5387 2.36675 -1.22337 -0.0154174 0.573291 0.0110345 -5.13482 
32 4.57188 14.3963 1.22896 -2.15007 -1.06335 0.421217 -0.928613 0.878815 -0.321155 -5.10797 
33 8.78609 6.83943 5.77605 0.652012 -1.43951 -1.62855 0.607618 -0.29786 -0.442942 -5.0686 
34 4.41961 14.461 6.00872 4.325 2.93264 -1.2751 0.231771 -0.031365 -0.11835 -5.18384 
35 8.83729 6.78543 10.5558 2.20506 4.30217 1.29623 -0.311007 -0.013799 -0.188817 -5.1254 
36 4.55875 14.5248 10.4677 -0.718864 -1.58206 -0.836073 -1.07284 -0.688611 -0.225565 -5.13313 
37 5.76574 1.81535 1.11988 0.596111 1.38115 2.31358 0.802235 -0.711331 -0.0937325 -5.06699 
38 1.51184 9.60704 1.01353 0.332871 -0.0573576 0.613317 -0.730385 -0.833567 0.533096 -5.02464 
39 5.99098 1.70115 5.81778 1.00505 0.368838 -2.12831 -0.326504 -0.130386 -0.234815 -5.25226 
40 1.4128 9.39565 5.792 0.410827 -2.27224 -3.67286 0.151978 -0.174853 0.0605522 -5.2154 
41 5.92509 1.68189 10.5819 -1.04872 2.29577 -1.36672 -0.270108 0.607264 0.156139 -5.06684 
42 1.43008 9.40992 10.5934 -0.232936 -1.6755 -0.356798 -0.0918826 -0.536037 0.416019 -5.08973 
43 4.34551 4.33788 1.24722 -0.92131 3.7156 -2.62691 0.223358 0.253481 -0.0227814 -5.15538 
44 0.00503173 12.1059 1.15755 2.82835 -4.82254 -0.2291 -0.25093 -1.16059 0.249132 -5.04012 
45 4.37874 4.1755 5.89702 4.54561 -4.97737 0.635547 0.346771 0.39145 0.24597 -5.13948 
46 8.82251 11.8417 5.83608 0.885052 1.08029 -0.358569 -0.0407341 0.698426 0.175653 -5.12368 
47 4.40955 4.33369 10.4996 0.403494 -0.759631 -2.06154 -0.0649501 -0.486938 -0.104788 -5.09919 
48 0.0694441 11.9602 10.4047 2.03596 1.69523 -0.000794214 -0.39643 -0.347511 0.411128 -5.19354 
49 2.76482 6.9607 1.22472 0.465604 -1.07505 1.91473 0.708794 -0.727102 0.0617917 -5.11238 
50 7.31114 14.4015 1.22112 -2.24511 -0.115841 -0.635849 0.233263 1.12603 0.67237 -5.02244 
51 2.886 6.90979 5.8232 1.24688 -2.71618 1.34124 0.23759 -0.673098 0.0892052 -5.15782 
52 7.40726 14.4562 5.84319 -5.03358 1.25266 -1.06398 0.352952 0.163913 0.0351963 -5.15153 
53 2.92579 6.82735 10.4377 -1.77389 -0.721099 0.580512 -0.174823 -0.0899597 -0.0702351 -5.09439 
54 7.43775 14.5816 10.4472 0.62171 0.16751 -1.71772 0.284601 -0.836607 -0.193934 -5.07654 
55 1.3726 0.970699 3.50006 1.38899 -2.54224 -1.4601 1.01667 0.113435 -0.348965 -5.14433 
56 5.86452 8.5139 3.54938 -0.09449 -1.35566 -0.192311 0.172928 -0.0801755 -0.203735 -5.02416 
57 1.42675 0.753636 8.32075 0.384824 2.45047 1.54404 -0.133048 0.535599 0.208064 -5.07016 
58 5.82866 8.48263 8.32896 1.30341 -1.49611 -0.962283 0.527008 0.338532 -0.172314 -5.17649 
59 1.52236 0.752864 12.9099 -3.47208 -1.0009 1.57237 -0.299901 0.270733 0.216796 -5.17544 
60 5.88465 8.57697 12.8452 1.01166 -1.62408 -0.0376793 9.04698e-05 -0.676285 -0.701035 -5.1376 
61 8.81618 3.47884 3.46142 -0.428427 1.03958 -0.511256 0.56735 -0.255745 0.307017 -5.11464 
62 4.40776 11.144 3.48632 1.38559 -0.190114 3.21978 -0.0889361 -0.106666 0.0557529 -5.08127 
63 8.70197 3.31052 8.09949 2.11263 -0.793683 0.808169 0.944454 0.821563 0.295867 -5.05627 
64 4.45485 11.0688 8.19105 -2.25885 1.44919 -0.800067 0.211561 0.0160831 0.226636 -5.21344 
65 0.107672 3.35777 12.8077 -2.33813 -2.05381 -0.0317852 -0.72888 -0.0188124 0.178216 -5.18192 
66 4.45213 10.9081 12.8004 1.97087 -0.317707 -0.582608 -0.39748 0.907198 0.19174 -5.03922 
67 7.29298 5.99538 3.49447 2.518 -1.69003 -2.4326 0.631274 0.705996 -0.108781 -4.9803 
68 2.98723 13.7477 3.52983 0.239998 -0.706526 3.31896 -0.512368 0.0156305 -0.116757 -5.05845 
69 7.41602 6.02903 8.23818 -0.212088 -1.91452 1.94435 -0.232075 -0.608923 0.298116 -5.04413 
70 2.99019 13.6986 8.21107 2.54861 1.40804 -1.62722 0.841877 -0.291846 0.0345094 -5.10446 
71 7.39141 5.97118 12.8285 1.42586 -0.482694 2.79578 0.0118955 -0.191428 0.0716648 -5.13405 
72 3.04437 13.4536 12.9382 1.48023 -1.32915 -1.41732 -1.05051 0.756945 -0.490128 -5.06511 
73 4.39288 0.925215 3.5462 0.047003 -0.617706 1.57603 1.54369 -0.261723 -0.340373 -5.11067 
74 0.102689 8.48632 3.58943 -1.60605 2.56763 -1.76646 -0.982113 -0.115637 -0.59829 -5.18942 
75 4.41785 1.0033 8.32839 -3.12257 1.99867 2.22432 0.128869 -0.476097 -0.0651052 -5.13815 
76 0.0089839 8.49631 8.26088 -0.663333 1.11249 1.44531 -0.805721 0.905153 0.268806 -5.15213 
77 4.32533 0.762461 12.9051 0.262444 -0.542611 1.45764 0.529588 0.201551 -0.628207 -5.1036 
78 8.8418 8.5372 12.9465 0.286851 -0.402481 -0.782007 -0.000714454 -0.0428162 0.303886 -5.15232 
79 3.12853 3.37161 3.59732 3.8557 -2.99688 -0.0216422 -0.851514 0.446617 -0.0768918 -5.01761 
80 7.2728 10.981 3.50606 1.20086 -0.936959 1.88964 1.4922 0.375718 -0.359823 -5.09762 
81 2.85619 3.33972 8.26532 0.216731 0.913339 -1.4009 0.217113 0.356957 0.0130968 -5.09746 
82 7.29961 11.1948 8.18612 -1.34119 -0.425388 0.647358 1.16316 -1.08132 0.303238 -5.10742 
83 2.97246 3.44426 12.8956 2.63807 -2.20438 0.462208 -0.531082 -0.208448 -0.45302 -5.11006 
84 7.35905 11.0706 12.7631 -1.31781 0.933549 0.379522 0.0997485 0.249496 -0.299834 -5.16316 
85 1.47557 5.92866 3.4686 0.0125407 -2.17086 0.0503136 -0.191415 -0.0972396 -0.186511 -5.01755 
86 5.93168 13.5264 3.59224 -2.7343 -0.423968 3.44054 -0.233236 0.945162 0.091871 -5.14964 
87 1.46411 5.96434 8.12476 -2.49298 -1.66149 -3.4758 -0.0844456 -0.182551 -0.23039 -5.21629 
88 5.99792 13.7003 8.25669 1.19353 -0.321832 -1.21614 -1.10193 0.00680116 -0.24341 -4.97771 
89 1.49465 5.98397 12.9636 1.71165 -1.47513 1.4406 -0.421202 -0.0739511 0.498436 -5.06146 
90 5.82339 13.5081 12.8341 -1.13408 -0.363742 -1.00586 0.991074 0.337839 -0.400502 -5.12899 
91 7.42363 0.818962 3.49112 -0.413115 1.29807 -1.23178 -1.15045 1.28829 -0.0766374 -5.02865 
92 3.03643 8.55588 3.47456 0.468938 -0.0057597 2.14139 -0.320542 -0.399055 0.318838 -5.10831 
93 7.30638 0.77836 8.06596 2.07677 6.04655 -0.676952 0.687541 0.18595 -0.11804 -5.04189 
94 2.90443 8.50961 8.23741 -0.34175 0.0192273 0.752081 0.216607 -0.571953 0.295691 -5.07749 
95 7.33918 0.798292 12.9819 -2.80813 -1.90723 -0.641748 -0.330661 0.157742 0.0555121 -5.22482 
96 2.96224 8.36703 12.8232 0.899215 1.85493 2.13229 -0.325761 0.810566 -0.0163338 -5.04107 
97 6.01317 3.5898 3.39467 -1.62978 -3.91326 1.23643 -0.570059 -1.73963 -0.027519 -5.09783 
98 1.51416 11.0409 3.36701 -1.35379 3.98357 -0.411505 -0.505118 0.673023 0.279213 -5.0982 
99 6.00614 3.3827 8.31732 -1.46051 0.220617 -0.758036 -1.68602 0.482045 0.419645 -5.08168 
100 1.58938 11.0013 8.15788 1.05008 0.247151 -0.17839 -0.564374 0.85387 0.169693 -5.08121 
101 5.86899 3.42516 12.8005 1.74366 -1.11622 0.362384 0.5398 -0.0402207 -0.0239633 -5.14163 
102 1.42788 11.0324 12.8708 0.14585 0.121214 -1.33009 0.507822 -0.268505 -0.124496 -5.10082 
103 4.31229 5.91958 3.64283 1.02493 5.21244 -0.666316 0.662541 0.501276 0.00735317 -5.02377 
104 0.0473189 13.7397 3.47945 -0.512509 -3.16843 4.01153 -0.391299 -1.48654 0.127747 -5.06189 
105 4.38976 5.91187 8.20944 -1.56838 2.20081 -2.66071 0.191388 -0.141693 -0.280502 -5.1876 
106 0.101181 13.6034 8.20957 -3.37333 -0.653852 -1.9457 -0.31534 -0.595546 0.273499 -5.00207 
107 4.30789 5.94933 12.9095 -0.316041 4.38928 2.69866 1.14991 -0.00418623 -0.255444 -5.08954 
108 8.79018 13.6597 12.8159 0.256913 0.474023 3.24471 0.922979 -0.561934 0.0684671 -5.13168 
1 0.0274593 1.74349 1.11808 0.577177 -3.837 0.60085 -0.55558 -0.154525 0.0594549 -5.15288 
2 4.49138 9.40526 1.22986 -1.77089 -2.45337 1.15862 -0.259388 -0.499664 0.286881 -5.08651 
3 8.84362 1.64929 5.76366 -0.0201993 0.2988 4.05352 -0.106646 1.56215 -0.0773685 -5.1424 
4 4.25661 9.29977 5.92445 2.42101 -5.23969 -0.729468 0.575617 0.0782648 -0.267234 -5.11044 
5 0.000261544 1.75866 10.6149 -2.91021 2.14898 2.23766 0.00603291 -0.073605 0.217355 -5.08797 
6 4.37406 9.41738 10.5592 -1.28181 -0.716494 -0.879656 0.624601 -0.153766 -0.0390224 -5.14213 
7 7.36703 4.24943 1.27231 -0.53169 0.603791 4.13688 0.262844 0.454647 -0.311802 -5.14455 
8 3.07257 11.8602 1.15973 -1.53988 -2.28494 1.07316 -1.42203 0.0219923 -0.197815 -4.97504 
9 7.39144 4.23883 5.78682 1.24809 0.0424902 -0.100241 0.133559 -0.170745 -0.375756 -5.21341 
10 3.07274 11.9476 5.83864 2.36577 0.358031 2.68475 -1.406 -0.0543897 0.394134 -5.03417 
11 7.40254 4.3596 10.6965 -2.08153 -0.655792 -2.82801 -0.0478141 -0.19705 -0.315594 -5.2007 
12 3.03669 11.9837 10.4703 -0.237886 -2.67178 -0.809406 -0.845317 0.412147 -0.238166 -5.20865 
13 5.93501 6.77878 1.18872 -0.453748 1.51615 1.14137 -0.112507 0.586123 0.178861 -5.18922 
14 1.24248 14.3921 1.17131 -1.40563 -2.21969 4.89291 1.76001 0.161612 0.222033 -5.0475 
15 5.96091 6.81337 5.85345 2.98521 2.90952 -2.17446 -0.44248 -0.0289895 -0.159503 -5.00812 
16 1.35312 14.6278 5.8917 -0.178676 3.33199 1.08887 1.18633 -0.765893 -0.391165 -5.04981 
17 5.8973 6.93267 10.384 1.03493 1.17785 -1.18445 -0.0646229 -0.24488 0.491373 -5.19434 
18 1.37327 14.5594 10.5198 -4.22392 1.96131 -4.57428 0.58892 -0.593173 -0.225368 -5.08695 
19 2.93529 1.69522 1.27588 2.6076 3.07691 -1.36619 -0.303232 -0.393659 -0.312679 -5.11241 
20 7.33382 9.42813 1.13664 -0.738203 -1.54073 -1.44103 0.478991 -0.808083 0.208672 -5.09968 
21 2.95463 1.74672 5.76555 -0.82479 -0.465063 -4.38994 -0.157236 -0.121728 -0.233712 -5.22749 
22 7.33428 9.31762 5.74168 1.11703 2.07957 -2.27691 0.158279 0.243687 0.768893 -5.13555 
23 2.93766 1.63336 10.5787 1.7486 -0.1802 -4.34992 0.273276 1.14145 0.109062 -5.24065 
24 7.37414 9.46496 10.4852 1.94478 -1.48556 2.59577 0.0544338 -0.346713 0.514104 -5.12446 
25 1.46174 4.30138 1.14053 0.89036 3.4979 -1.6655 0.625589 -0.150804 -0.0011399 -5.16958 
26 5.83216 11.9249 1.28307 -0.273137 6.20915 2.33903 0.443633 -0.311817 -0.232489 -5.13073 
27 1.4117 4.20522 5.77274 2.0303 -0.792013 1.37207 0.598857 -0.115387 -0.503012 -5.12915 
28 5.83311 11.8008 6.00104 -0.00350518 3.2947 -0.173401 0.444844 1.0761 0.0887393 -5.02191 
29 1.48948 4.30656 10.5829 2.59008 -1.34634 2.13728 -0.0587112 -0.271381 0.315451 -5.1471 
30 5.92847 11.8857 10.4214 -1.66557 0.677895 1.01775 -0.361224 0.785346 -0.232752 -5.21299 
31 0.140042 6.91486 1.13444 4.26094 -3.75788 -0.108165 -1.34208 -0.869851 -0.294617 -4.94602 
32 4.31505 14.4596 1.13743 -1.45594 -0.904064 -2.93763 0.475268 0.152145 0.20837 -5.11593 
33 8.84956 6.76542 5.87319 -0.684367 1.09413 1.35977 0.151554 -0.508788 0.110785 -5.07405 
34 4.44362 14.5597 5.86953 -5.36062 -4.7041 -0.458469 0.146015 -0.23082 0.279294 -5.21479 
35 0.0074745 6.92476 10.5784 -3.22772 -2.81972 -1.73488 -0.196643 0.0897314 0.194405 -5.05513 
36 4.39497 14.5291 10.5478 1.2559 0.923795 0.290333 0.31401 -0.332072 -0.380265 -5.06527 
37 5.90536 1.64275 1.21311 -0.288759 -3.00958 -2.60429 -0.149851 0.387786 0.245364 -5.1893 
38 1.5796 9.17092 1.3299 2.57103 -0.937882 0.903421 0.0424732 1.61255 -0.740728 -5.053 
39 5.88526 1.72595 5.95672 0.409916 -1.186 3.15891 0.0113737 0.0288037 0.08765 -5.15552 
40 1.43634 9.23284 5.86917 -1.10239 1.81894 3.89907 0.725616 0.590652 -0.201703 -4.98253 
41 5.90868 1.76709 10.5035 0.938062 -1.14441 -1.30382 0.249023 0.000510364 -0.0173544 -5.06919 
42 1.56109 9.41921 10.492 1.84304 2.64054 -2.18854 -0.755038 0.0666733 0.351112 -5.16636 
43 4.45744 4.20453 1.08896 1.17213 -7.1928 1.96355 -0.442777 0.0945353 0.454999 -5.15804 
44 8.84475 11.7447 1.15286 0.197899 1.19458 0.318767 0.364031 -0.00840701 -0.397141 -5.11791 
45 4.49123 4.32325 5.76638 -6.47229 5.78254 -4.46574 0.0955466 -0.951336 -0.404586 -5.18431 
46 8.79485 11.9005 5.98516 -0.361808 -1.41436 2.82673 0.503495 -0.0615698 0.00718411 -5.19657 
47 4.41028 4.29984 10.6634 0.645446 0.257382 4.16967 0.134728 -0.519832 0.0788752 -5.09311 
48 8.8406 11.9419 10.6102 -1.43344 -1.12087 0.591494 0.643339 0.208876 -0.222526 -5.11586 
49 3.09475 6.75573 1.2622 2.94504 -1.04573 -3.62747 -0.369265 0.255865 -0.0992177 -5.15539 
50 7.38509 14.4189 1.23942 1.4921 -1.48444 0.175292 -0.49355 -0.571607 0.111124 -5.00546 
51 3.01386 6.56533 5.83525 -0.906539 0.955677 -3.28521 -0.554641 1.22562 -0.0882394 -5.12409 
52 7.43064 14.5273 5.82809 1.91816 -0.74767 2.05274 -1.39802 -0.940866 0.259919 -5.06723 
53 2.93562 6.77591 10.6104 3.1203 2.99276 1.03722 0.408971 0.770856 -0.106487 -5.16125 
54 7.36717 14.4668 10.5615 -3.81907 -1.08999 -0.0506757 -0.173569 -0.0117101 -0.130108 -5.18693 
55 1.51241 0.637168 3.45361 -2.4114 -1.6241 1.81836 0.256697 0.78055 0.322099 -5.08113 
56 5.89686 8.5017 3.61356 -1.98274 1.01855 1.31812 -0.17665 0.0532817 0.198676 -5.11121 
57 1.50142 0.906024 8.069 1.817 0.450799 -4.32699 0.307912 0.5801 0.110843 -5.14523 
58 5.88478 8.52813 8.04569 -2.05581 2.19433 -1.33614 0.364288 -0.516277 0.303329 -5.14537 
59 1.38453 0.839854 12.9177 4.60252 2.66223 -0.678196 0.0515047 -0.0795666 0.214144 -5.18623 
60 5.9716 8.46801 12.8568 -0.902465 3.13873 -1.0303 -0.342324 0.752359 -0.0187866 -5.25118 
61 0.121887 3.27984 3.47574 -0.444764 -3.73862 1.35074 -1.08136 0.887537 -0.410676 -5.02143 
62 4.47427 10.9774 3.61839 -1.39955 -1.56185 -3.58388 -0.067426 0.365346 0.258671 -5.1402 
63 0.114791 3.52161 8.31745 -2.22255 1.91219 -0.952181 -0.606491 -1.24286 -0.250422 -5.13617 
64 4.37529 11.066 8.18387 1.70506 -1.9246 2.04 0.040041 0.220551 -0.550853 -5.14589 
65 8.79749 3.33496 12.9584 2.08132 2.6869 -0.723805 0.223946 -0.0262129 -0.172991 -5.15148 
66 4.45064 11.152 12.9023 0.903738 3.76319 -0.30592 0.0994519 -0.031836 0.180155 -5.03946 
67 7.46919 5.9087 3.48731 -0.251603 -0.474889 3.12799 -0.105692 -0.342279 0.0100707 -5.0728 
68 2.88433 13.5324 3.56198 -2.30884 -3.22993 -5.37116 0.18204 -0.0648109 0.461972 -5.1896 
69 7.34432 5.8545 8.2456 0.337261 0.872279 -1.96933 -0.421969 1.51553 -0.0557398 -4.98651 
70 2.8978 13.6567 8.11203 -5.7051 -0.865736 0.955568 -0.0448357 -0.159463 -0.349077 -5.15244 
71 7.41628 5.93592 12.9365 -0.196591 1.08445 -3.99961 0.198845 0.112668 0.189116 -5.17672 
72 2.92782 13.7223 12.8491 -1.378 4.6554 1.67166 0.64925 -0.421334 -0.0808443 -5.20969 
73 4.40805 0.699923 3.43966 -0.334342 -0.795331 -2.17763 -0.299623 0.714527 -0.342329 -5.18937 
74 8.75992 8.51426 3.41012 0.721732 -3.9008 3.40624 0.315632 0.386513 0.435912 -5.13414 
75 4.45483 0.817163 8.18636 3.25435 -1.8642 -2.44499 -0.372264 1.00268 0.00011308 -5.10188 
76 8.84302 8.47495 8.05858 1.45896 -3.59788 -1.54189 0.109095 -0.273602 0.250409 -5.13144 
77 4.47206 0.857385 12.9078 -1.58317 1.95995 -0.0412904 -0.914556 -0.326632 0.465226 -5.13184 
78 0.0519106 8.53186 12.7968 1.11651 1.39584 0.0818451 -0.0074727 -0.362728 0.256014 -5.17739 
79 2.86215 3.47337 3.37048 -4.23429 4.99447 -1.06416 1.31796 -1.14454 0.416936 -5.02275 
80 7.42629 11.1714 3.6101 -2.61501 2.39696 -0.42402 -0.323831 -1.4054 -0.00994007 -5.12419 
81 2.98157 3.53672 8.20294 1.4152 -1.54224 1.25226 -0.268017 -0.435011 0.357549 -5.19568 
82 7.46828 10.9072 8.18675 0.833434 2.19524 -1.1768 -1.34239 1.39478 -0.158114 -5.05747 
83 2.92032 3.30251 12.898 -3.74513 1.24521 0.431456 0.33729 0.520667 0.443307 -5.06051 
84 7.43478 11.0863 12.887 -0.194818 -2.21952 0.0760143 -0.406413 -0.165794 0.278007 -5.17413 
85 1.54239 5.98428 3.55251 1.05202 4.03195 -0.413806 -0.16779 -0.33684 0.0024257 -5.05286 
86 5.8823 13.5815 3.46779 1.46619 -1.10892 -4.02723 -0.262332 -0.091735 0.114402 -5.1244 
87 1.32017 6.00417 8.2203 2.48861 4.40318 5.28114 0.937703 -0.00833251 -0.168294 -5.06564 
88 5.89591 13.7212 8.13308 -0.202373 -0.01788 1.44939 0.537548 -1.02391 0.00285846 -5.15961 
89 1.52008 5.86389 12.9188 0.644709 2.50035 -0.68306 0.210835 0.727399 0.167035 -5.19959 
90 5.98725 13.6546 12.8796 1.11397 -0.269927 3.12535 -0.50611 -0.258434 0.0283193 -5.09819 
91 7.42406 0.804176 3.37823 2.10404 -1.7816 1.64434 -0.715772 0.0803378 0.721109 -5.15923 
92 2.80195 8.54418 3.57477 -0.0831358 -1.53035 -0.535848 1.32048 -0.265321 0.281369 -5.10355 
93 7.44973 1.05985 8.30673 -2.03678 -4.32329 3.49664 -1.10592 -0.428267 -0.302159 -5.20222 
94 2.89627 8.49206 8.14159 -0.149242 -0.130607 0.296874 -0.352206 0.623743 -0.599038 -5.15719 
95 7.25279 0.799782 12.7926 2.60132 1.56624 -0.475073 0.740978 0.426603 -0.310965 -5.06828 
96 2.9355 8.6646 13.0021 0.0343905 -1.67002 0.0104499 0.796721 -1.32708 0.0871592 -5.08336 
97 5.7954 3.39136 3.47052 0.376956 2.75268 -1.6115 1.26466 -0.4974 -0.543707 -5.06341 
98 1.51174 11.1562 3.59794 3.31801 -4.90235 1.50383 -0.798269 -0.810282 -0.117858 -5.24034 
99 5.84249 3.55628 8.24507 2.65664 0.696453 2.45485 0.218844 -0.823857 0.085466 -5.10781 
100 1.35789 11.15 8.21896 -1.1153 1.29871 0.715581 1.13541 -0.154587 -0.566124 -5.14203 
101 5.82774 3.39935 12.9739 -2.40839 1.10518 0.778088 0.507346 -0.0893695 -0.526161 -5.12992 
102 1.56568 11.0765 12.8666 1.04117 -1.28248 2.69679 -0.802947 0.348769 -0.214516 -5.00606 
103 4.58189 5.96581 3.48349 0.810439 -5.61802 -0.916528 -1.04048 0.107631 0.281441 -5.04708 
104 8.70811 13.5607 3.48028 -0.457591 3.08058 -5.27729 0.830145 0.431267 -0.394577 -4.94638 
105 4.367 6.07758 8.19704 -0.250901 0.107999 5.30326 0.277279 -0.207138 0.0884029 -5.08168 
106 8.82287 13.7514 8.11554 0.505464 2.32533 3.7971 -0.286041 -0.509609 0.277423 -5.1597 
107 4.51795 6.0046 12.8299 0.342913 -3.40113 -4.37666 -0.799806 -0.266718 -0.0524313 -5.06533 
108 0.0156145 13.5219 12.9869 -1.21071 -1.51634 -2.18837 -0.0759402 0.51938 -0.140898 -5.17469 
1 0.00995496 1.63223 1.17673 0.176337 2.38985 2.29304 0.0772362 -0.0453754 -0.124971 -5.16679 
2 4.46413 9.36682 1.09024 -0.20406 3.18408 -0.91188 -0.104243 -0.519081 0.360548 -5.16088 
3 8.82228 1.73914 6.08006 2.65555 -4.4092 -2.83631 -0.0249891 -0.721274 -0.625376 -5.17466 
4 4.63012 9.40673 5.81297 2.39184 8.55107 0.0478877 -0.999252 0.172237 0.166912 -5.03387 
5 0.0251496 1.73523 10.4712 1.21927 -3.38254 -3.74004 -0.894225 0.0161205 -0.647282 -5.10819 
6 4.55319 9.47091 10.523 1.0952 2.68458 -0.421869 -0.934524 -0.848633 0.852962 -5.08914 
7 7.46402 4.20314 1.11974 -0.396501 -2.48458 -4.52142 -0.38229 -0.595048 0.0133866 -5.08734 
8 2.79206 11.8098 1.12583 2.18788 0.596261 -0.791908 0.75028 0.144381 0.170896 -5.19989 
9 7.27866 4.25352 5.8581 -1.63898 2.95708 0.725173 0.719152 -0.0776459 0.210397 -5.12075 
10 2.87883 11.7816 5.94109 0.209516 -2.75245 -3.46213 0.573412 0.152623 -0.0761008 -5.01222 
11 7.36811 4.2089 10.3878 2.19812 -0.0506471 -1.14925 0.112617 0.11793 -0.0271885 -5.22689 
12 2.78249 11.9943 10.6857 -0.511021 -1.74728 0.735275 0.670214 -0.583199 -0.0215867 -5.07423 
13 6.0734 6.75181 1.10476 0.0907299 -3.95796 -0.483042 -0.896121 -0.151661 -0.427316 -4.95274 
14 1.63071 14.5147 1.13269 -0.76503 4.44709 -2.73927 -1.55659 -0.623808 0.143079 -5.16301 
15 5.81961 6.74912 5.89628 -4.08733 -0.89539 1.14814 0.474492 0.954331 -0.2814 -5.07721 
16 1.50731 14.3318 5.80299 -1.47732 0.0683364 2.79529 -0.779154 1.46227 -0.142949 -5.07948 
17 5.99942 6.8032 10.6231 -1.28848 -4.38273 2.99407 -0.112359 -0.240706 0.230315 -5.17377 
18 1.51166 14.5874 10.5448 1.68124 -0.0978821 3.4281 -1.03448 -0.441816 0.362257 -5.01238 
19 2.87342 1.65325 1.18877 -0.978242 -1.54547 0.866615 0.993854 0.433565 0.56979 -5.15997 
20 7.51206 9.23683 1.31243 1.44204 0.112514 2.28328 -0.76989 0.629825 -0.552836 -5.05563 
21 3.02046 1.72465 5.73523 -3.22668 -2.73704 4.61928 -0.943421 -0.5176 0.493249 -5.04956 
22 7.40597 9.53407 5.93969 -0.522298 -2.16631 5.51244 0.729989 -0.487266 -0.381241 -5.12344 
23 2.94015 1.78452 10.398 -0.923969 1.38095 5.85238 -0.0118141 0.00755553 0.294452 -5.11288 
24 7.45628 9.339 10.5338 -1.19719 2.07453 -1.49627 -0.60072 0.00728824 0.417547 -5.03099 
25 1.48917 4.19505 1.14917 1.05796 -5.11161 0.9901 0.0903756 0.377808 -0.519788 -5.09272 
26 5.96306 11.819 1.08009 -0.302954 -6.40216 -0.834495 -0.420857 0.715086 0.515045 -5.17473 
27 1.51879 4.39534 6.03198 -2.504 4.14099 -3.08447 -0.370368 -0.400901 -0.214674 -5.19039 
28 5.89569 12.0473 5.68151 0.0754114 -4.72204 -2.6184 -0.236988 -1.26405 0.316255 -5.06559 
29 1.46798 4.25656 10.5073 -2.40265 2.12415 -3.00913 0.270978 0.773437 -0.203776 -5.13969 
30 5.8473 11.9154 10.6879 1.179 -1.46517 2.53286 0.180856 0.430611 0.0625087 -5.13523 
31 8.83013 6.69359 1.20577 -1.3617 2.8276 2.62654 1.08237 -0.0144008 -0.136177 -5.01102 
32 4.3928 14.4566 1.16064 4.15206 0.828807 4.97587 0.110296 -0.335467 -0.0298488 -5.28669 
